5.5,18.06,74.11280729100000,0.10809164845129
5.6,10.00,74.19414239920000,0.10652854912359
5.8,10.00,68.67901770850000,1.17940855753378
6.4,113.00,149.00143338999999,5.96501319585522
6.1,10.00,74.03641038110000,0.10742188566982
4.8,10.00,22.48753069740000,2.00336947727000
5.0,1.00,19.12073744650000,2.15607574247313
5.7,120.00,145.84749728300000,5.95423088831808
4.9,39.80,70.38554478870000,5.98421437402658
4.8,41.00,64.99314382260000,5.97437468068341
4.7,10.00,15.84346180020000,5.93081879860652
5.8,41.00,120.18049751100000,0.85551994935438
5.1,58.44,82.73728340920000,0.32698923038501
4.6,499.09,149.33564828999999,6.04403626039928
7.0,60.21,110.25446151800000,0.90585334155317
5.2,52.00,83.29068182610000,0.40350411575017
4.3,10.00,16.26630088360000,5.84012786057911
4.7,431.81,84.26863702860000,0.54405372703375
6.0,31.00,73.47275714760001,6.03855662120875
4.7,525.03,149.73305627299999,6.05476242473011
5.0,219.42,146.18561859200000,5.97751526979200
5.0,44.40,64.95973525879999,5.97348746767634
4.9,10.00,26.04902930270000,2.01141461985721
5.2,122.73,79.19675488220000,0.24476368529474
4.6,128.26,80.39816105980000,4.42893768205433
4.8,12.61,20.00570645500000,1.93030817510274
5.9,30.00,78.23370854030000,6.20619910854637
6.8,570.41,81.78011841540000,4.30620422034129
5.2,387.14,129.80969455600001,0.48856766618686
5.6,14.00,39.96652232540000,1.63857055394622
5.2,10.00,80.38810949659999,4.37758211679756
5.1,10.00,151.14969511100000,0.20488922209567
5.0,76.42,75.82240384360000,0.16812862190068
4.3,10.00,13.09097974510000,1.91621129323711
6.6,35.00,142.48992186699999,0.22499886146193
5.1,10.00,151.46571923499999,0.18699119269188
5.3,10.00,151.13794454200001,0.19856684634205
5.4,88.00,90.26610767790000,1.35986567433786
1.4,3.50,0.59424865556500,0.67196790425001
5.1,49.97,88.65112287590000,0.47472744653694
6.0,38.67,148.55122368799999,0.19545529622603
5.7,103.00,81.03652769170000,4.43133940125649
3.8,10.00,3.14987053335000,2.76280936445479
6.7,63.00,99.37195275880001,4.07772199524923
5.5,10.00,151.26986941499999,0.19921832805903
5.6,9.00,151.34111826500001,0.19172288370059
5.6,29.00,77.88480444930001,4.88675843672742
5.1,47.70,27.69636070830000,1.88459718839898
6.2,355.00,134.03346307199999,0.45451270170121
5.9,10.00,123.53958976700000,0.90204519498116
5.5,48.24,84.96510898530001,0.42619697839458
6.2,588.00,150.39446421500000,6.08341839802408
5.8,562.39,149.30134391799999,6.05164674535864
5.5,618.77,147.37408226500000,6.10664616359645
4.7,457.27,150.14563063700001,6.05284616860538
5.4,186.82,148.95810712900001,0.17285665559549
5.3,90.60,152.69456362899999,5.99799238474124
5.6,211.72,54.29447929640000,1.28575213106642
5.8,70.00,82.22688497370000,4.48244435112974
5.4,7.73,21.23926277190000,1.95303960959983
5.2,20.67,57.31091640390000,1.26840762007967
4.9,115.99,82.46108757019999,0.36468756025925
4.9,136.60,77.05501770650000,0.19890226745676
4.8,10.00,28.01594659450000,1.66424682974321
4.9,32.67,82.12650203050001,0.28807945497748
4.9,35.00,82.17825930890000,0.28802469914479
6.2,10.00,26.83747237000000,4.33616175402219
4.8,574.29,147.45732738600000,6.06974434992181
4.3,59.40,15.38966910080000,3.11562598978056
5.3,10.00,18.94058695930000,4.38894767264017
6.4,368.12,129.27540275699999,0.52153625311878
5.1,10.00,24.38477327370000,1.80550204873060
5.5,614.79,150.18427507800001,6.08047787110657
5.4,28.00,82.61909296120000,0.41478084053013
7.5,145.00,80.32847473760000,4.44631281395780
5.0,104.71,81.81646116100001,0.33166032254304
4.9,587.77,151.37442421599999,6.09559558004841
3.3,10.00,3.14996522234000,1.23326832543749
7.0,267.00,86.27723220770000,4.21866918768071
5.9,18.73,84.58180549930000,0.35879259802718
4.9,121.71,79.54271887509999,0.25366399247161
6.2,578.19,147.22205176099999,6.08634285650166
5.9,10.00,17.49652615060000,5.37182139876528
4.8,13.80,64.47725338879999,5.88992623858023
0.8,6.20,0.29549992703200,1.05211058402785
6.3,359.00,86.54754139550001,4.12853739272114
4.9,125.80,144.58925060799999,0.21917594014627
5.0,205.06,149.27277409700000,5.99422014715036
3.4,10.00,2.10326877404000,2.93565276568655
5.7,8.00,27.71656731630000,1.81830367752788
4.5,10.00,5.83408703234000,2.54387021774156
6.3,119.00,144.83576166200001,0.21256927386641
5.1,32.28,80.95288550820000,4.44393301115139
5.0,10.00,47.52424958950000,4.13951080196770
5.3,10.00,15.03417921800000,4.83356946028026
6.1,122.00,74.53122784930000,4.50957660398224
4.6,35.00,81.85187006510000,0.27831803104334
4.0,2.00,12.56419019340000,2.85018592540786
5.0,8.50,61.51767502730000,6.06826148799037
4.8,10.00,64.86933750480000,1.03670794321072
4.8,82.83,83.36655936139999,0.39600870693227
4.8,589.95,147.48197714200001,6.07948951883058
5.4,45.54,94.29870805300000,4.11775363039718
6.2,9.00,78.43325821030000,0.16892270182336
4.6,537.93,147.20950548900001,6.08426816497319
5.8,8.00,86.00423201030000,1.92342932334009
4.8,616.95,150.51248452199999,6.08551171941889
5.3,10.00,22.75823440250000,1.93490434967406
6.2,41.00,131.16135442800001,0.56122468781567
6.2,18.00,82.47264531120000,4.50093725094420
4.9,10.00,82.63455308390000,4.50291134987060
5.5,18.62,82.41875663880001,4.49998579243622
5.3,10.00,40.39554166710000,1.64911688791994
6.4,7.98,77.53492353350001,6.24906936741946
3.7,10.00,9.03720433444000,2.59870718644102
3.6,2.00,2.52452771146000,2.87616577744478
5.9,383.00,93.16827273840001,0.53554773738918
4.9,47.02,82.33002475150001,4.49276624189983
5.5,10.00,93.52493827360000,0.69211924791210
6.5,38.00,110.13891111600000,3.33550645134556
6.0,18.00,85.17360706990000,0.41225464244982
5.0,40.41,83.59367444620000,0.38144986532568
4.8,584.06,81.81084324880000,4.30795789001841
4.8,9.30,61.52352388630000,6.06817384300523
5.0,341.30,161.19348539900000,6.06498467009726
4.7,10.00,51.04530738600000,1.62157325963270
4.9,504.82,155.04622260299999,6.11187100604675
4.8,617.13,149.31631361900000,6.06104535216712
5.2,10.00,74.53022241830000,0.10693847450155
4.8,610.70,147.31520775100000,6.06482410773877
5.4,10.00,151.90337556000000,0.00160418550130
4.7,56.28,130.78300205299999,0.51145164464131
4.8,38.19,83.28453269409999,4.48121937386929
4.7,10.00,151.47787891999999,0.16304202426271
5.4,10.00,85.03635555440000,0.40581194253587
5.5,10.00,69.16891999820000,5.68914489325670
6.0,385.58,153.98601840000001,6.05698755880170
5.9,14.00,74.21611237450000,1.12143213655393
